id	name	playName	normalizedGenre	libretto	firstAuthor	title	subtitle	numOfCoAuthors	maxDegreeIds	numOfSegments	numOfActs	numOfSpeakers	numOfSpeakersMale	numOfSpeakersFemale	numOfSpeakersUnknown	numOfPersonGroups	numOfP	numOfL	wikipediaLinkCount	wordCountText	wordCountSp	wordCountStage	yearWritten	yearPremiered	yearPrinted	yearNormalized	averageDegree	density	averageClustering	size	maxDegree	numConnectedComponents	diameter	averagePathLength	corpus
fre000257	carmontelle-important	carmontelle-important	NA	FALSE	Carmontelle	L'Important	Quinzième Proverbe.	0	le-chevalier	7	1	7	3	0	4	0	112	0	NA	2019	1888	16	NA	NA	1771	1771	3.142857142857143	0.5238095238095238	0.819047619047619	7	5	1	3	1.5714285714285714	fre
fre001531	carmontelle-l-auteur-et-l-amateur	carmontelle-l-auteur-et-l-amateur	NA	FALSE	Carmontelle	L'Auteur et l'Amateur	Quarante-Quatrième Proverbe.	0	monsieur-pastoureau|monsieur-deloureville|bery	3	0	3	3	0	0	0	157	35	NA	2624	2534	38	NA	NA	1771	1771	2	1	1	3	2	1	1	1	fre
fre001535	carmontelle-la-chanoine-de-reims	carmontelle-la-chanoine-de-reims	NA	FALSE	Carmontelle	Le Chanoine de Reims	Proverbe.	0	dame-monique|monsieur-colliger	13	0	5	3	1	1	0	174	0	NA	3519	3331	22	NA	NA	1781	1781	3.2	0.8	0.8666666666666666	5	4	1	2	1.2	fre
fre001537	carmontelle-la-fripon-orgueilleux	carmontelle-la-fripon-orgueilleux	NA	FALSE	Carmontelle	Le Fripon Orgueilleux	Proverbe.	0	madame-de-clersel|le-baron|le-duc	11	0	6	2	1	3	0	248	0	NA	4505	4321	48	NA	NA	1781	1781	4.333333333333333	0.8666666666666667	0.8999999999999999	6	5	1	2	1.1333333333333333	fre
fre001538	carmontelle-la-permission-de-chasse	carmontelle-la-permission-de-chasse	NA	FALSE	Carmontelle	La Permission de Chasse	Quarante-Sixième Proverbe.	0	monsieur-dugrepont	6	0	4	4	0	0	0	107	0	NA	1638	1503	32	NA	NA	1771	1771	2	0.6666666666666666	0.5833333333333334	4	3	1	2	1.3333333333333333	fre
fre001540	carmontelle-la-veste-brodee	carmontelle-la-veste-brodee	NA	FALSE	Carmontelle	La Veste Brodée.	Comédie.	0	several characters	8	0	4	2	2	0	0	157	0	NA	2836	2673	51	NA	NA	1783	1783	3	1	1	4	3	1	1	1	fre
fre001533	carmontelle-le-boiteux	carmontelle-le-boiteux	NA	FALSE	Carmontelle	Le Boiteux.	Comédie.	0	several characters	16	0	7	2	4	1	0	465	3	NA	7640	7178	384	NA	NA	1783	1783	6	1	1	7	6	1	1	1	fre
fre001534	carmontelle-le-bon-mari	carmontelle-le-bon-mari	NA	FALSE	Carmontelle	Le Bon Mari	Comédie.	0	le-vicomte	6	0	5	1	0	4	0	114	0	NA	2587	2459	27	NA	NA	1771	1771	2	0.5	0.4333333333333334	5	4	1	2	1.5	fre
fre001539	carmontelle-le-sot-heritier	carmontelle-le-sot-heritier	NA	FALSE	Carmontelle	Le Sot Héritier	Proverbe.	0	monsieur-d-alvin	11	0	5	4	1	0	0	301	0	NA	4754	4571	41	NA	NA	1781	1781	2.8	0.7	0.7	5	4	1	2	1.3	fre
fre001536	carmontelle-les-epoux-malheureux	carmontelle-les-epoux-malheureux	NA	FALSE	Carmontelle	Les Epoux Malheureux	Quarante-Septième Proverbe.	0	pauline|monsieur-de-saint-firmin	12	0	8	4	1	3	0	164	0	NA	4189	3939	235	NA	NA	1771	1771	4.25	0.6071428571428571	0.8690476190476191	8	7	1	2	1.3928571428571428	fre
fre000258	carmontelle-lievre	carmontelle-lievre	NA	FALSE	Carmontelle	Le Lièvre	Comédie.	0	several characters	11	1	4	3	1	0	0	212	0	NA	3428	3315	61	NA	NA	1768	1768	3	1	1	4	3	1	1	1	fre
fre000259	carmontelle-maitre-de-ballets	carmontelle-maitre-de-ballets	NA	FALSE	Carmontelle	Le Maître de Ballets	Premier Proverbe.	0	la-france|monsieur-du-pas|le-comte	2	1	3	2	0	1	0	65	0	NA	1035	954	22	NA	NA	1771	1771	2	1	1	3	2	1	1	1	fre
fre000260	carmontelle-mari-absent	carmontelle-mari-absent	NA	FALSE	Carmontelle	Le Mari Absent	Treizième Proverbe.	0	gros-jean|le-bailli|catherine	4	1	3	1	1	1	0	108	0	NA	1784	1703	3	NA	NA	1771	1771	2	1	1	3	2	1	1	1	fre
fre000261	carmontelle-officier-du-gobelet	carmontelle-officier-du-gobelet	NA	FALSE	Carmontelle	L'Officier du Gobelet	Cinquante Septième Proverbe.	0	monsieur-de-saint-brice	8	1	5	3	1	1	0	190	0	NA	3224	3081	106	NA	NA	1771	1771	2	0.5	0.4333333333333334	5	4	1	2	1.5	fre
fre000262	carmontelle-pari	carmontelle-pari	NA	FALSE	Carmontelle	Le Pari	Comédie.	0	monsieur-delalande|monsieur-duval|le-garçon	5	1	6	2	0	4	0	132	0	NA	1999	1857	212	NA	1768	1771	1768	4.333333333333333	0.8666666666666667	0.9	6	5	1	2	1.1333333333333333	fre
fre000263	carmontelle-peintre-en-cul-de-sac	carmontelle-peintre-en-cul-de-sac	NA	FALSE	Carmontelle	Le Peintre en Cul-de-sac.	Comédie.	0	several characters	6	1	4	3	0	1	0	127	21	NA	2181	2027	119	NA	NA	1822	1822	3	1	1	4	3	1	1	1	fre
fre000264	carmontelle-petit-maitre-par-philosophie	carmontelle-petit-maitre-par-philosophie	NA	FALSE	Carmontelle	Le Petit Maître par Philosophie	Trente-Cinquième Proverbe.	0	le-chevalier	4	1	4	3	1	0	0	231	0	NA	3982	3903	47	NA	NA	1778	1778	2	0.6666666666666666	0.5833333333333333	4	3	1	2	1.3333333333333333	fre
fre000265	carmontelle-petit-poucet	carmontelle-petit-poucet	NA	FALSE	Carmontelle	Le Petit Poucet	Trente-Septième Proverbe.	0	le-petit-poucet|pierrot|javotte	15	1	14	8	4	2	0	302	0	NA	4004	3768	216	NA	NA	1771	1771	8	0.6153846153846154	0.8167594310451454	14	11	1	3	1.4065934065934067	fre
fre000266	carmontelle-pleureurs-d-homere	carmontelle-pleureurs-d-homere	NA	FALSE	Carmontelle	Les Pleureurs d'Homère	Trente-Quatrième Proverbe.	0	monsieur-delepine	3	1	8	3	1	4	0	108	0	NA	1367	1283	90	NA	NA	1768	1768	4.75	0.6785714285714286	0.8797619047619047	8	7	1	2	1.3214285714285714	fre
fre000267	carmontelle-portrait	carmontelle-portrait	NA	FALSE	Carmontelle	Le Portrait	Huitième Proverbe.	0	la-comtesse	11	1	12	6	0	6	0	266	0	NA	4320	4123	53	NA	NA	1771	1771	4	0.36363636363636365	0.7966269841269841	12	8	1	3	1.803030303030303	fre
fre000268	carmontelle-poulet	carmontelle-poulet	NA	FALSE	Carmontelle	Le Poulet	Troisième Proverbe.	0	several characters	4	1	4	4	0	0	0	126	0	NA	1600	1506	52	NA	NA	1771	1771	3	1	1	4	3	1	1	1	fre
fre000269	carmontelle-recommandation	carmontelle-recommandation	NA	FALSE	Carmontelle	La Recommandation	Cinquante Huitième Proverbe.	0	la-comtesse|monsieur-de-la-bruyere|madame-de-la-bruyere	8	1	5	3	1	1	0	185	0	NA	3869	3698	11	NA	NA	1771	1771	3.6	0.9	0.9	5	4	1	2	1.1	fre
fre000270	carmontelle-secondes-loges	carmontelle-secondes-loges	NA	FALSE	Carmontelle	Les Secondes Loges de l'Opéra, le Dimanche.	Dix-Huitième Proverbe.	0	several characters	3	1	6	4	2	0	0	92	0	NA	1739	1618	8	NA	NA	1771	1771	5	1	1	6	5	1	1	1	fre
fre000271	carmontelle-seigneur-auteur	carmontelle-seigneur-auteur	NA	FALSE	Carmontelle	Le Seigneur Auteur	Comédie Proverbe	0	le-duc	3	1	5	4	0	1	0	139	41	NA	2046	1996	43	NA	NA	1768	1768	2.8	0.7	0.7	5	4	1	2	1.3	fre
fre000272	carmontelle-sortie-de-la-comedie	carmontelle-sortie-de-la-comedie	NA	FALSE	Carmontelle	Sortie de la Comédie Française	Onzième Proverbe.	0	several characters	1	1	10	6	2	2	0	103	0	NA	1848	1765	26	NA	NA	1771	1771	9	1	1	10	9	1	1	1	fre
fre000273	carmontelle-sourd	carmontelle-sourd	NA	FALSE	Carmontelle	Le Sourd	Quatrième Proverbe.	0	several characters	8	1	7	4	2	1	0	129	0	NA	2626	2446	28	NA	NA	1771	1771	5.714285714285714	0.9523809523809523	0.9523809523809526	7	6	1	2	1.0476190476190477	fre
fre000274	carmontelle-statue	carmontelle-statue	NA	FALSE	Carmontelle	La Statue.	Comédie.	0	mademoiselle-de-richeviere|le-chevalier	11	1	6	0	1	5	0	175	0	NA	3548	3384	70	NA	NA	1822	1822	4	0.8	0.9	6	5	1	2	1.2	fre
fre000275	carmontelle-suisse-de-porte	carmontelle-suisse-de-porte	NA	FALSE	Carmontelle	Le Suisse de Porte et le Portrait.	Comédie.	0	la-marquise	6	1	5	4	1	0	0	84	0	NA	1866	1759	52	NA	NA	1771	1771	2.8	0.7	0.7666666666666666	5	4	1	2	1.3	fre
fre000276	carmontelle-suisse-malade	carmontelle-suisse-malade	NA	FALSE	Carmontelle	Le Suisse Malade	Cinquième Proverbe.	0	le-caporal	10	1	8	1	0	7	0	112	22	NA	1807	1639	45	NA	NA	1771	1771	4.5	0.6428571428571429	0.8363095238095238	8	7	1	2	1.3571428571428572	fre
fre000277	carmontelle-veuve-avare	carmontelle-veuve-avare	NA	FALSE	Carmontelle	La Veuve Avare ou A Trompeur Trompeur et Demi	Proverbe Dramatique.	0	several characters	6	1	4	1	1	2	0	158	0	NA	2835	2751	62	NA	NA	1768	1768	3	1	1	4	3	1	1	1	fre
fre000278	carmontelle-voyageurs	carmontelle-voyageurs	NA	FALSE	Carmontelle	Les Voyageurs	Proverbe.	0	madame-rougeau	9	0	7	3	3	1	0	276	0	NA	3837	3656	68	NA	NA	1781	1781	4.571428571428571	0.7619047619047619	0.8095238095238094	7	6	1	2	1.2380952380952381	fre
fre000279	carriere-doisin-cafe-litteraire	carriere-doisin-cafe-litteraire	Comedy	FALSE	Carrière-Doisin	Le Café Littéraire ou La Folie du Jour	Comédie-Prologue sans Préface	0	pinceserre|parnassot|durimet	8	1	21	8	0	13	0	312	41	NA	9619	9243	357	NA	NA	1785	1785	9.80952380952381	0.49047619047619045	0.8879943585825939	21	18	1	3	1.5285714285714285	fre
fre000280	carriere-doisin-journee-de-titus	carriere-doisin-journee-de-titus	NA	FALSE	Carrière-Doisin	La Journée de Titus ou Le Bon Prince	Drame en un Acte Mêlé de Fêtes et de Danses	0	d-alfons	17	1	22	4	2	16	0	167	22	NA	4650	4075	289	NA	NA	1790	1790	5.818181818181818	0.27705627705627706	0.8092532467532468	22	16	1	3	1.852813852813853	fre
fre000281	caylus-appareilleuse	caylus-appareilleuse	Comedy	FALSE	Caylus	L'Appareilleuse	Comédie en un Acte	0	madame-amboisel	10	1	9	4	5	0	0	203	2	NA	4974	4836	8	NA	1739-09-20	1738	1738	2.6666666666666665	0.3333333333333333	0.7566137566137566	9	8	1	2	1.6666666666666667	fre
fre000282	caylus-bordel	caylus-bordel	Comedy	FALSE	Caylus	Le Bordel ou Le Jean-Foutre Puni	Comédie en Trois Actes, et en Prose.	0	valentin	26	3	16	5	5	6	0	408	0	NA	11368	10006	176	NA	NA	1747	1747	8.125	0.5416666666666666	0.767817599067599	16	13	1	3	1.5166666666666666	fre
fre000283	ceillier-cousin-edgar	ceillier-cousin-edgar	Comedy	FALSE	Ceillier	Le Cousin Edgard	Comédie en un Acte	0	joseph|clemence|victorine	22	0	5	2	2	1	0	583	0	NA	7003	6752	472	NA	NA	1882	1882	3.6	0.9	0.9	5	4	1	2	1.1	fre
fre000284	cerou-amant-auteur	cerou-amant-auteur	Comedy	FALSE	Cérou	L'Amant Auteur et Valet	Comédie en un Acte et en Prose	0	several characters	18	1	5	3	2	0	0	389	11	NA	9089	8909	93	NA	1740-02	1762	1740	4	1	1	5	4	1	1	1	fre
fre000285	chabanon-eudoxie	chabanon-eudoxie	Tragedy	FALSE	Chabanon	Eudoxie	Tragédie	0	eudoxie	31	5	9	6	2	1	0	0	1468	NA	13369	13152	53	NA	NA	1769	1769	2.6666666666666665	0.3333333333333333	0.3915343915343915	9	7	1	3	1.8055555555555556	fre
fre000286	chabanon-faux-noble	chabanon-faux-noble	Comedy	FALSE	Chabanon	Le Faux Noble	Comédie en Cinq Actes et en vers	0	le-marquis	56	5	16	7	2	7	0	0	1875	NA	18377	17879	493	NA	1788-11-15	1788	1788	5.125	0.3416666666666667	0.6395802114552114	16	13	1	3	1.7083333333333333	fre
fre000287	chabanon-toison-d-or	chabanon-toison-d-or	Tragedy	TRUE	Chabanon	La Toison D'Or.	Tragédie Lyrique, en Quatre Actes et en Vers.	0	jason|medee|choeur	18	4	10	5	3	2	0	0	587	NA	7346	4464	287	NA	NA	1788	1788	3.4	0.37777777777777777	0.5966666666666666	10	6	2	3	1.6111111111111112	fre
fre000288	chamfort-la-jeune-indienne	chamfort-la-jeune-indienne	Comedy	FALSE	Chamfort	La Jeune Indienne	Comédie en un Acte et en Vers.	0	betti	10	1	6	4	1	1	0	0	634	NA	5722	5401	91	NA	1764-04-30	1764	1764	3.3333333333333335	0.6666666666666666	0.8055555555555555	6	5	1	2	1.3333333333333333	fre
fre000289	chamfort-mustapha-zeangir	chamfort-mustapha-zeangir	Tragedy	FALSE	Chamfort	Mustapha et Zéangir	Tragédie en Cinq Actes et en Vers.	0	le-prince|zeangir	31	5	9	5	3	1	0	0	1781	NA	15727	15436	204	NA	1777-11-07	1777	1777	3.7777777777777777	0.4722222222222222	0.588888888888889	9	6	1	4	1.7222222222222223	fre
fre000290	champmesle-coupe-enchantee	champmesle-coupe-enchantee	Comedy	FALSE	Champmeslé	Le Coupe Enchantée	Comédie	0	several characters	19	1	9	4	2	3	0	422	0	NA	9030	8024	13	NA	1693-04-24	1710	1693	7.555555555555555	0.9444444444444444	0.9523809523809526	9	8	1	2	1.0555555555555556	fre
fre000291	champmesle-fragments-de-moliere	champmesle-fragments-de-moliere	Comedy	FALSE	Champmeslé	Les Fragments de Molière.	Comédie	0	gusman|charlotte	12	2	9	8	1	0	0	304	0	NA	6150	6007	36	NA	1674	1682	1674	3.3333333333333335	0.4166666666666667	0.7851851851851852	9	6	1	3	1.6944444444444444	fre
fre000292	champrepus-ulysse	champrepus-ulysse	Tragedy	FALSE	Champrepus	Ulysse	Tragédie Française.	0	ulysse	11	2	12	9	2	1	0	0	1165	NA	12406	11454	0	NA	NA	1603	1603	3	0.2727272727272727	0.5717592592592593	12	9	1	3	1.9696969696969697	fre
fre000293	chappuzeau-armetzar	chappuzeau-armetzar	Tragicomedy	FALSE	Chappuzeau	Armetzar ou Les Amis Ennemis	Tragi-Comédie	0	vanlie	32	0	14	8	4	2	0	0	2135	NA	20810	19371	257	NA	NA	1656	1656	5.714285714285714	0.43956043956043955	0.7743197278911564	14	9	1	3	1.7142857142857142	fre
fre001476	chapuzeau-geneve-delivree	chapuzeau-geneve-delivree	Comedy	FALSE	Chappuzeau	Genève Délivrée	Comédie sur l'Escalade	0	several characters	8	0	7	5	0	2	0	0	469	NA	5264	4384	46	NA	NA	1862	1862	3.142857142857143	0.5238095238095238	0.7142857142857143	7	4	2	1	1	fre
fre000294	chauvin-commencement-de-la-fin	chauvin-commencement-de-la-fin	Comedy	FALSE	Chauvin	Le Commencement de la Fin	NA	0	gontran|baptiste	2	1	2	1	0	1	0	114	8	NA	2885	2745	443	NA	NA	1881	1881	1	1	0	2	1	1	1	1	fre
fre000295	chauvin-ruses-et-trucs	chauvin-ruses-et-trucs	Comedy	FALSE	Chauvin	Ruses et Trucs	Conférence Non Politique	0	pincemaille	1	1	1	1	0	0	0	54	10	NA	1810	1722	342	NA	NA	1881	1881	0	0	0	1	0	1	0	0	fre
fre000296	chazet-dubois-moliere-chez-ninon	chazet-dubois-moliere-chez-ninon	Comedy	FALSE	Chazet	Molière chez Ninon ou La Lecture de Tartuffe	Comédie en un Acte et en vers	1	several characters	16	1	14	10	2	2	0	2	749	NA	6077	5876	85	NA	1802	1802	1802	11.142857142857142	0.8571428571428571	0.8927128427128429	14	13	1	2	1.1428571428571428	fre
fre000297	chazet-dupaty-arlequin-journaliste	chazet-dupaty-arlequin-journaliste	Comedy	FALSE	Chazet	Arlequin Journaliste	Comédie en un Acte et en Prose	1	gilles	30	1	12	5	1	6	0	479	408	NA	7437	7192	245	NA	1797-12-12	1797	1797	4.666666666666667	0.42424242424242425	0.9275793650793651	12	8	2	2	1.2820512820512822	fre
fre000298	chazet-gassicourt-finot	chazet-gassicourt-finot	NA	FALSE	Chazet	Finot, ou L'Ancien Portier de M. de Bièvre.	Proverbe Archi-Bête, en un Acte.	1	finot|taxe	14	1	7	6	0	1	0	285	40	NA	5486	5323	90	NA	NA	1798	1798	4.857142857142857	0.8095238095238095	0.9238095238095239	7	6	1	2	1.1904761904761905	fre
fre000299	chenier-charles-ix	chenier-charles-ix	Tragedy	FALSE	Chénier	Charles Ix ou L'Ecole des Rois	Tragédie.	0	several characters	21	5	7	0	0	7	0	0	1714	NA	22462	15094	95	NA	NA	1790	1790	6	1	1	7	6	1	1	1	fre
fre000300	cheron-homme-a-bonnes-fortunes	cheron-homme-a-bonnes-fortunes	Comedy	FALSE	Chéron de la Bruyère	L'Homme à Sentiments	Ou le Tartuffe de Moeurs.	0	valsain	53	5	9	6	2	1	0	0	2345	NA	19454	18405	339	NA	1789-03-10	1801	1789	4.888888888888889	0.6111111111111112	0.842857142857143	9	8	1	2	1.3888888888888888	fre
fre000301	chevalier-amours-de-calotin	chevalier-amours-de-calotin	Comedy	FALSE	Chevalier	Les Amours de Calotin	Comédie en Trois Actes et en vers	0	climene|rosette	23	3	30	16	5	9	0	2	1056	NA	11377	10091	37	NA	1665	1664	1664	10.6	0.36551724137931035	0.8587756687756688	30	21	1	3	1.8735632183908046	fre
fre000302	chevalier-barbons-amoureux	chevalier-barbons-amoureux	Comedy	FALSE	Chevalier	Les Barbons Amoureux et Rivaux de leurs Fils.	Comédie en Trois Actes et en vers	0	ragotin|guillot	25	3	10	6	4	0	0	0	937	NA	10947	9554	104	NA	NA	1663	1663	6.4	0.7111111111111111	0.8401587301587302	10	9	1	2	1.288888888888889	fre
fre000303	chevalier-cartel-de-guillot	chevalier-cartel-de-guillot	Comedy	FALSE	Chevalier	Le Cartel de Guillot	Ou le Combat Ridicule.	0	several characters	9	1	4	2	1	1	0	0	689	NA	5520	5431	47	NA	NA	1682	1682	3	1	1	4	3	1	1	1	fre
fre000304	chevalier-desolation-des-filous	chevalier-desolation-des-filous	Comedy	FALSE	Chevalier	La Désolation des Filous sur la Défense des Armes	Ou les Malades qui se Portent Bien	0	le-chevalier-de-l-industrie	11	1	6	5	0	1	0	0	732	NA	5579	4993	146	NA	1665	1683	1665	3.3333333333333335	0.6666666666666666	0.8055555555555555	6	5	1	2	1.3333333333333333	fre
fre000305	chevalier-disgrace-des-domestiques	chevalier-disgrace-des-domestiques	Comedy	FALSE	Chevalier	La Disgrâce des Domestiques Comédie Représentée sur le Théâtre Royal du Marais.	NA	0	policarpe|guillot|angelique	12	1	5	3	2	0	0	0	708	NA	6081	5433	29	NA	NA	1663	1663	3.6	0.9	0.9	5	4	1	2	1.1	fre
fre000306	chevalier-galants-ridicules	chevalier-galants-ridicules	Comedy	FALSE	Chevalier	Les Galants Ridicules	Ou les Amours de Guillot et de Ragotin.	0	several characters	16	1	8	5	2	1	0	0	692	NA	5697	5134	30	NA	NA	1672	1672	5	0.7142857142857143	0.6958333333333333	8	6	1	2	1.2857142857142858	fre
fre000307	chevalier-intrigue-des-carrosses	chevalier-intrigue-des-carrosses	Comedy	FALSE	Chevalier	L'Intrigue des Carosses à Cinq sous	Comédie en Trois Actes	0	lucrece|guillot	23	0	10	4	4	2	0	0	1018	NA	10872	9519	22	NA	1665	1663	1663	5	0.5555555555555556	0.7521428571428571	10	8	1	3	1.4666666666666666	fre
fre000308	chevalier-pedagogue-amoureux	chevalier-pedagogue-amoureux	Comedy	FALSE	Chevalier	Le Pédagogue Amoureux	Comédie	0	isidore	45	5	13	5	7	1	0	0	1722	NA	16357	15400	53	NA	NA	1665	1665	7.846153846153846	0.6538461538461539	0.8204240204240205	13	11	1	3	1.3717948717948718	fre
fre000309	chevreau-avocat-dupe	chevreau-avocat-dupe	Comedy	FALSE	Chevreau	L'Avocat Dupé	Comédie.	0	mainalte|atalante	28	5	9	6	2	1	0	0	1727	NA	18272	15801	1123	NA	1637	1637	1637	4.666666666666667	0.5833333333333334	0.8380952380952381	9	7	1	3	1.4444444444444444	fre
fre000310	cinq-auteurs-aveugle-de-smyrne	cinq-auteurs-aveugle-de-smyrne	Comedy	FALSE	Corneille	L'Aveugle de Smyrne	Tragi-Comédie en Cinq Actes	4	atlante	20	0	11	5	5	1	0	0	1967	NA	17979	16932	30	NA	1639	1638	1638	6.909090909090909	0.6909090909090909	0.8604617604617605	11	10	1	2	1.309090909090909	fre
fre000311	cinq-auteurs-comedie-des-tuileries	cinq-auteurs-comedie-des-tuileries	Comedy	FALSE	Corneille	La Comédie des Thuileries	NA	5	asphalte|arbaze|melinde	29	0	16	6	4	6	0	0	2187	NA	19973	19194	242	NA	1639	1638	1638	6.25	0.4166666666666667	0.6788194444444444	16	10	2	3	1.6285714285714286	fre
fre000312	claretie-valentin	claretie-valentin	Comedy	FALSE	Claretie	Valentin	Comédie en un Acte	0	la-comtesse|le-comte	7	1	4	2	1	1	0	148	0	NA	4143	4009	280	NA	NA	1881	1881	2.5	0.8333333333333334	0.8333333333333333	4	3	1	2	1.1666666666666667	fre
fre000313	colardeau-astarbe	colardeau-astarbe	Tragedy	FALSE	Colardeau	Astarbe	Tragédie	0	astarbe	29	5	9	7	2	0	0	0	1448	NA	12830	12259	71	NA	1758-02-27	1758	1758	4.444444444444445	0.5555555555555556	0.6486772486772486	9	7	1	3	1.5	fre
fre000315	colle-accidents	colle-accidents	Comedy	FALSE	Collé	Les Accidents ou Les Abbés, Comédie.	NA	0	la-comtesse|lafleur	25	0	7	3	2	2	0	278	58	NA	9442	9198	135	NA	1769-08-09	1909	1769	4.857142857142857	0.8095238095238095	0.8666666666666666	7	6	1	2	1.1904761904761905	fre
fre000316	colle-alfonse	colle-alfonse	Comedy	FALSE	Collé	Alfonse Dit l'Impuissant, Tragédie en un Acte	NA	0	alcimadure|alvares	11	1	4	3	1	0	0	0	476	NA	4268	4039	88	NA	1737	1740	1737	2.5	0.8333333333333334	0.8333333333333333	4	3	1	2	1.1666666666666667	fre
fre000317	colle-cocatrix	colle-cocatrix	Comedy	FALSE	Collé	Cocatrix, Tragédie Amphigourique.	NA	0	amatrox	5	1	4	3	1	0	0	0	452	NA	5590	4004	122	NA	1731	1777	1731	1.5	0.5	0	4	3	1	2	1.5	fre
fre000318	colle-esperance	colle-esperance	NA	FALSE	Collé	L'Espérance, Prologue, en Vaudevilles et en Prose.	NA	0	l-esperance|la-parade|leandre	6	0	6	2	3	1	0	74	250	NA	3277	3179	249	NA	1731	1777	1731	4.333333333333333	0.8666666666666667	0.9	6	5	1	2	1.1333333333333333	fre
fre000319	colle-ile-sonnante	colle-ile-sonnante	NA	TRUE	Collé	L'Ile Sonnante, Opéra Comique en Trois Actes.	NA	0	several characters	38	2	10	4	3	3	0	86	684	NA	6648	6053	296	NA	1731	1768	1731	6.2	0.6888888888888889	0.8642857142857142	10	8	1	3	1.3333333333333333	fre
fre000314	colleville-sophie-derville	colleville-sophie-derville	Comedy	FALSE	Colleville	Sophie et Derville	Comédie en un Acte et en Prose	0	madame-dorsan	22	1	7	2	3	2	0	318	0	NA	6848	6640	88	NA	1788-01-08	1788	1788	2.857142857142857	0.47619047619047616	0.5095238095238095	7	5	1	3	1.619047619047619	fre
fre000320	constant-wallstein	constant-wallstein	Tragedy	FALSE	Constant	Wallstein	précédée de quelques réflexions sur le théâtre allemand et suivie de notes historiques	1	wallstein	44	0	15	6	1	8	0	0	2921	NA	44135	24963	1137	NA	NA	1809	1809	6	0.42857142857142855	0.8342775742775743	15	13	1	3	1.6095238095238096	fre
fre000321	corneillep-agesilas	corneillep-agesilas	Tragedy	FALSE	Corneille	Agésilas	Tragédie	0	lysander	28	5	9	6	3	0	0	0	2156	4	19030	18419	28	NA	1666-02-16	1666	1666	4.888888888888889	0.6111111111111112	0.7259259259259259	9	7	1	3	1.4444444444444444	fre
fre000322	corneillep-andromede	corneillep-andromede	Tragedy	FALSE	Corneille	Andromède	Tragédie	0	le-choeur	30	5	26	11	12	3	0	0	1800	3	20526	15898	1777	NA	1650-01-13	1651	1650	5.538461538461538	0.22153846153846155	0.673452615760308	26	15	2	5	2.191335740072202	fre
fre000323	corneillep-attila	corneillep-attila	Tragedy	FALSE	Corneille	Attila	Roi des Huns	0	honorie	27	5	7	3	4	0	0	0	1831	4	17917	16894	11	NA	1667-03-04	1668	1667	4	0.6666666666666666	0.8	7	6	1	2	1.3333333333333333	fre
fre000325	corneillep-cid-37	corneillep-cid-37	Tragicomedy	FALSE	Corneille	Le Cid	Tragi-Comédie	0	chimene|don-fernand	32	5	12	7	4	1	0	0	1936	22	18802	17857	36	NA	1637-01-04	1637	1637	4.833333333333333	0.4393939393939394	0.5777777777777777	12	7	1	3	1.696969696969697	fre
fre000324	corneillep-cid	corneillep-cid	Tragedy	FALSE	Corneille	Le Cid	Tragédie	0	chimene|don-fernand	32	5	12	7	4	1	0	0	1906	22	21130	17640	9	NA	1637-01-04	1682	1637	4.166666666666667	0.3787878787878788	0.6075396825396826	12	7	1	3	1.7878787878787878	fre
fre000327	corneillep-cinna-43	corneillep-cinna-43	Tragedy	FALSE	Corneille	Cinna	Ou la Clémence d'Auguste	0	emilie|auguste	20	5	9	5	3	1	0	0	1808	8	19074	16538	0	NA	1639	1643	1639	3.7777777777777777	0.4722222222222222	0.6740740740740742	9	6	1	3	1.6388888888888888	fre
fre000326	corneillep-cinna	corneillep-cinna	Tragedy	FALSE	Corneille	Cinna (1682)	Ou la Clémence d'Auguste	0	emilie|auguste	20	5	9	5	3	1	0	0	1808	8	18539	16231	25	NA	1639	1682	1639	3.7777777777777777	0.4722222222222222	0.6740740740740742	9	6	1	3	1.6388888888888888	fre
fre000328	corneillep-clitandre	corneillep-clitandre	Tragedy	FALSE	Corneille	Clitandre	Tragédie	0	dorise|pymante	35	5	16	14	2	0	0	0	1669	3	18357	14924	192	NA	1632	1682	1632	4.5	0.3	0.5513888888888888	16	9	1	4	1.975	fre
fre000329	corneillep-don-sanche	corneillep-don-sanche	Comedy	FALSE	Corneille	Don Sanche d'Aragon	Comédie Héroïque	0	isabelle|leonor	27	5	10	5	4	1	0	1	1869	2	17725	17410	88	NA	1649	1649	1649	6.4	0.7111111111111111	0.8456349206349205	10	9	1	2	1.288888888888889	fre
fre000330	corneillep-galerie-du-palais	corneillep-galerie-du-palais	Comedy	FALSE	Corneille	La Galerie du Palais	Ou l'Amie Rivale	0	florice|dorimant	54	5	12	8	3	1	0	0	1859	3	17664	16627	3	NA	1633	1637	1633	8	0.7272727272727273	0.8301106301106301	12	11	1	2	1.2727272727272727	fre
fre000331	corneillep-heraclius	corneillep-heraclius	Tragedy	FALSE	Corneille	Héraclius, Empereur d'Orient	Tragédie	0	several characters	28	0	10	7	3	0	0	2	1974	2	22154	17821	94	NA	1646	1647	1646	6.4	0.7111111111111111	0.8595238095238095	10	8	1	3	1.3111111111111111	fre
fre000332	corneillep-horace	corneillep-horace	Tragedy	FALSE	Corneille	Horace	Tragédie	0	le-vieil-horace|horace|sabine	28	5	10	6	3	1	0	0	1808	10	19188	17642	21	NA	1639	1641	1639	4.8	0.5333333333333333	0.6300000000000001	10	7	1	3	1.5555555555555556	fre
