,id,Char,Play,VocabSz,PctVocab,PctDialog,VersusSelf5,VersusSelf25,VersusSelf50,VersusSelf75,VersusSelf95,VersusOther5,VersusOther25,VersusOther50,VersusOther75,VersusOther95,gender,yearNormalized,firstAuthor,corpus
2625,13415,La Comtese,marivaux-heureux-stratageme,2034,70.89578250261414,28.837147241310294,0.018574991417879872,0.023865099712267163,0.0271155808139097,0.031532054033875635,0.04221384414695772,0.06479346184021331,0.0780324033124055,0.08727490176122271,0.09547566966243073,0.11238783277137185,UNKNOWN,1733,Marivaux,fre
2626,13428,Blaise,marivaux-ile-de-la-raison,2318,71.87596899224806,31.99114270730144,0.016028338583962888,0.021212566048356078,0.024447011900064465,0.028614628204798424,0.03809286865844642,0.03303162539060029,0.0464702658464105,0.05358871612348513,0.06080366363705403,0.07591265115336118,UNKNOWN,1727,Marivaux,fre
2627,13431,Fontignac,marivaux-ile-de-la-raison,1856,57.55038759689922,13.726472816269448,0.016419475714572085,0.020828348060461025,0.023857840696646655,0.027336107709189705,0.0369500008924434,0.06367696855802807,0.07578081424069517,0.08286673046722805,0.08914715200529082,0.10324976121189373,MALE,1727,Marivaux,fre
2628,13450,Arlequin,marivaux-ile-des-esclaves,1641,65.45672118069406,28.212674122032567,0.02119717631525546,0.02668644385110123,0.030721770265607826,0.03517416463509953,0.04465353639938261,0.10164556459597011,0.1174749749290784,0.1256272894661801,0.13436619558948415,0.15126456028070306,MALE,1725,Marivaux,fre
2629,13452,Cléanthis,marivaux-ile-des-esclaves,1780,71.00119664938173,32.54365312929174,0.021001111417771303,0.026698365425897878,0.030979637557156093,0.03573957205361325,0.04731769485867387,0.05909396652311998,0.07250462077384458,0.08086217942346104,0.0898859917026128,0.10707913353370571,FEMALE,1725,Marivaux,fre
2630,13454,Silvia,marivaux-jeu-de-l-amour-et-du-hasard,2134,75.997150997151,35.41790693488765,0.018270306749829983,0.024027247568992986,0.027576154818526998,0.03192440859118938,0.04097144449649476,0.033002657658698295,0.04392341057132936,0.05190641598576078,0.0592625122381316,0.07311939586439603,FEMALE,1730,Marivaux,fre
2631,13459,Dorante,marivaux-jeu-de-l-amour-et-du-hasard,1638,58.333333333333336,17.456977114455412,0.018046808346609707,0.023889615144228667,0.027046777131121812,0.031144175369053333,0.04023428559116428,0.11798879674707849,0.13537073837481567,0.14344029101019223,0.15149691524989106,0.16877336335506385,MALE,1730,Marivaux,fre
2632,13461,Pasquin,marivaux-joie-imprevue,1875,78.19015846538782,38.26750984369407,0.021572172070688077,0.0277745217770587,0.0321615003914243,0.037447780351365555,0.04836645426988473,0.02617573782564671,0.03464983832834192,0.04081629458963191,0.04706906108264369,0.060073204688470744,MALE,1738,Marivaux,fre
2633,13472,Le Marquis,marivaux-legs,1439,57.930756843800324,20.263569691370826,0.021026674488245765,0.02611477413885166,0.029920940702193328,0.034817630129532366,0.044857933259852184,0.14501249969706972,0.16101449194838974,0.16982621335378098,0.17894151361237376,0.19603118958245103,MALE,1736,Marivaux,fre
2634,13473,La Comtesse,marivaux-legs,1815,73.06763285024155,31.805584359269247,0.020794157117785726,0.027493351173854902,0.031431918350955115,0.036097442466119026,0.04744940772353493,0.037237781255546464,0.04992597744904193,0.05680181650388808,0.06440217312663839,0.07888444965764582,FEMALE,1736,Marivaux,fre
